actor_name
James Badge Dale
Ludi Boeken
Andrea Riseborough
Nikolaj Coster-Waldau
Asa Butterfield
Hailee Steinfeld
Henry Cavill
Amy Adams
Michael Shannon
Diane Lane
Charlie Hunnam
Diego Klattenhoff
Rinko Kikuchi
Charlie Day
Jennifer Lawrence
Liam Hemsworth
Jack Quaid
Taylor St. Clair
Sandra Ellis Lafferty
Armie Hammer
William Fichtner
Tom Wilkinson
Ruth Wilson
Tao Okamoto
Rila Fukushima
Hiroyuki Sanada
Svetlana Khodchenkova
Sharlto Copley
Alice Braga
Diego Luna
Jaden Smith
Sophie Okonedo
Zoë Kravitz
Glenn Morshower
Danny McBride
Stephanie Szostak
Tom Hiddleston
Anthony Hopkins
Simon Pegg
Ken Jeong
Chloë Grace Moretz
Morris Chestnut
Claudia Lee
Amy Anzel
Sheri Moon Zombie
Bruce Davison
Jeff Daniel Phillips
Judy Geeson
Meg Foster
Julia Dietze
Christopher Kirby
Götz Otto
Udo Kier
Peta Sergeant
Naomi Watts
Tom Holland
Samuel Joslin
Oaklee Pendergast
Gina Rodriguez
Khool-Aid Rios
Jenni Rivera
Lou Diamond Phillips
Lala Romero
Caleb Landry Jones
Sarah Gadon
Lisa Berry
Douglas Smith
Nenna Abuwa
Matthew Macfadyen
Eric MacLennan
Theo Morrissey
Cecily Morrissey
Danny Trejo
Eric Roberts
Rachele Brooke Smith
Justin Price
Robert Miano
Jack Reynor
Fionn Walton
Gavin Drea
Patrick Gibson
Liana O'Cleirigh
Al Pacino
Christopher Walken
Alan Arkin
Julianna Margulies
Mark Margolis
Michelle Monaghan
Stephen Dorff
Robert LaSardo
Tara Buck
John Magaro
Jack Huston
Will Brill
Dominique McElligott
Brahm Vaccarella
Alan Cumming
Garret Dillahunt
Isaac Leyva
Frances Fisher
Gregg Henry
Jonny Weston
Gattlin Griffith
Peter Holden
Musetta Vander
Kelcie Stranahan
Charlie Bewley
Lielle Tova Blinkoff
Tim Curry
Chris Edgerly
Sean Patrick Flanery
Norman Reedus
David Della Rocco
Bruce Campbell
Ellen Sandweiss
Richard DeManincor
Betsy Baker
Theresa Tilly
Chadwick Boseman
Nicole Beharie
Christopher Meloni
Ryan Merriman
Jane Levy
Shiloh Fernandez
Lou Taylor Pucci
Jessica Lucas
Elizabeth Blackmore
Ashley Tisdale
Simon Rex
Gracie Whitton
Ava Kolker
Dylan Morris
Catherine Zeta-Jones
Sean Penn
Holt McCallany
Wade Williams
James Landry Hébert
Ambyr Childers
Anthony Mackie
Tony Shalhoub
Ed Harris
Malin Akerman
Liam Cunningham
Richard Brake
Bryan Dick
Megan Charpentier
Isabelle Nélisse
Daniel Kash
Jessica Szohr
Nikki Reed
Ray Liotta
Forest Whitaker
Sullivan Stapleton
Lena Headey
Hans Matheson
Callan Mulvey
Jurnee Smollett-Bell
Lance Gross
Kim Kardashian West
Vanessa Williams
Robbie Jones
Toni Collette
Allison Janney
AnnaSophia Robb
Keri Russell
Josh Hamilton
Dakota Goyo
Kadan Rockett
J.K. Simmons
Christian Slater
Sofya Skya
Cole Hauser
Angus Macfadyen
Marianna Khalifman
Logan Lerman
Alexandra Daddario
Leven Rambin
Brandon T. Jackson
Katie Chang
Israel Broussard
Emma Watson
Claire Julien
Taissa Farmiga
Melissa McCarthy
Jon Favreau
T.I.
Katherine Heigl
Diane Keaton
Amanda Seyfried
Topher Grace
Mark Strong
Johnny Harris
Daniel Mays
Kristin Scott Thomas
Vithaya Pansringarm
Gordon Brown
Yayaying Rhatha Phongam
Jerry L. Buxbaum
Lawrence Anthony
Jamin Watson
Jeremiah Grace
Carly Kingston
Dennis Quaid
Greg Kinnear
Common
Charlie Saxton
Will Sasso
Abigail Spencer
Morgana Shaw
Emily Alyn Lind
Chad Michael Murray
Grant James
Michael Eklund
David Otunga
Caitriona Balfe
Sarah Bolger
Crystal Reed
Leigh Whannell
Lucas Till
Gemma Arterton
Pihla Viitala
Derek Mears
Max Burkholder
Adelaide Kane
Edwin Hodge
Jon Bernthal
Michael Kenneth Williams
Robert Duvall
John Cazale
Michael Berryman
Peter Brocco
Dean R. Brooks
Alonzo Brown
Scatman Crothers
Billy Dee Williams
Anthony Daniels
Karen Allen
Paul Freeman
Ronald Lacey
John Rhys-Davies
Marlon Brando
Frederic Forrest
Sam Bottoms
Tom Skerritt
Veronica Cartwright
Harry Dean Stanton
Rutger Hauer
Sean Young
Edward James Olmos
M. Emmet Walsh
Dee Wallace
Henry Thomas
Peter Coyote
Robert MacNaughton
Drew Barrymore
C. Thomas Howell
Matt Dillon
Ralph Macchio
Patrick Swayze
Rob Lowe
Steven Bauer
Mary Elizabeth Mastrantonio
Robert Loggia
Bill Murray
Dan Aykroyd
Harold Ramis
Rick Moranis
Charlie Sheen
Darren Dalton
Arnold Schwarzenegger
Michael Biehn
Linda Hamilton
Paul Winfield
Lance Henriksen
Matthew Modine
Adam Baldwin
Vincent D'Onofrio
R. Lee Ermey
Dorian Harewood
Bonnie Bedelia
Reginald VelJohnson
William Atherton
Jean Reno
Danny Aiello
Peter Appel
Stephen Baldwin
Gabriel Byrne
Benicio Del Toro
Kevin Pollak
Kevin Spacey
Val Kilmer
Jon Voight
Bill Pullman
Mary McDonnell
Judd Hirsch
Robin Williams
Ben Affleck
Minnie Driver
Billy Bob Thornton
Liv Tyler
Will Patton
Laura Linney
Noah Emmerich
Natascha McElhone
Holland Taylor
Annette Bening
Thora Birch
Wes Bentley
Mena Suvari
Joey Lauren Adams
Jon Stewart
Cole Sprouse
Dylan Sprouse
David Morse
Michael Clarke Duncan
Bonnie Hunt
James Cromwell
Brendan Fraser
John Hannah
Arnold Vosloo
Kevin J. O'Connor
Ron Livingston
Jennifer Aniston
David Herman
Ajay Naidu
Diedrich Bader
Haley Joel Osment
Olivia Williams
Trevor Morgan
Kelsey Grammer
Justin Theroux
Josh Lucas
Bill Sage
Chloë Sevigny
Carmen Electra
Frank B. Moore
Giacomo Baessato
Kyle Graham
Dennis Farina
Vinnie Jones
Rade Serbedzija
Mary Gibbs
James Coburn
Rip Torn
Lara Flynn Boyle
Johnny Knoxville
Harvey Keitel
Emily Watson
Tobey Maguire
Kirsten Dunst
Cliff Robertson
Rumi Hiiragi
Miyu Irino
Mari Natsuki
Takashi Naitô
Yasuko Sawaguchi
Christopher Lee
Donald Sutherland
Seth Green
Ray Anthony
Christine Anu
Andy Arness
Alima Ashton-Sheibu
Helmut Bakaitis
Orlando Bloom
Keira Knightley
Jack Davenport
Albert Finney
Billy Crudup
Jessica Lange
Uma Thurman
Vivica A. Fox
Daryl Hannah
David Carradine
Vince Vaughn
Christine Taylor
Ben Stiller
Justin Long
Scott Mechlowicz
Jacob Pitts
Kristin Kreuk
Cathy Meils
Nial Iskhakov
Richard Griffiths
Pam Ferris
Fiona Shaw
Harry Melling
Craig T. Nelson
Holly Hunter
Jason Lee
Dominique Louis
Jon Heder
Aaron Ruell
Efren Ramirez
Kate Ashfield
Nick Frost
Lucy Davis
Dylan Moran
Karina Arroyave
Dato Bakhtadze
Sandra Bullock
Art Chudabala
Georgie Henley
Skandar Keynes
William Moseley
Anna Popplewell
Tilda Swinton
Eric Sykes
Timothy Spall
David Tennant
Owen Wilson
Paul Newman
Larry Guy the Cable
Cheech Marin
Ivana Baquero
Sergi López
Maribel Verdú
Doug Jones
Ariadna Gil
Brandon Routh
Kate Bosworth
Parker Posey
Sacha Baron Cohen
Gary Cole
Julia Stiles
David Strathairn
Paddy Considine
Timothy Olyphant
Maggie Q
Cliff Curtis
Patton Oswalt
Ian Holm
Lou Romano
Brian Dennehy
Peter Sohn
Michael Cera
Christopher Mintz-Plasse
Bill Hader
Daniel Day-Lewis
Martin Stringer
Matthew Braden Stringer
Jacob Stringer
Joseph Mussey
Jamie Bell
Rachel Bilson
Clint Eastwood
Christopher Carley
Bee Vang
Ahney Her
Brian Haley
William Hurt
Tim Blake Nelson
Kevin Corrigan
Craig Robinson
Seann William Scott
Bobb'e J. Thompson
Elizabeth Banks
Mary Steenburgen
Adam Scott
Angelina Jolie
Terence Stamp
Thomas Kretschmann
Nathalie Boltt
Sylvaine Strike
Elizabeth Mkandawie
Dave Legeno
Elarica Gallacher
Colm Meaney
Bruce McGill
Moon Bloodgood
Anton Yelchin
John Turturro
Matthew Goode
Jeffrey Dean Morgan
Quinton 'Rampage' Jackson
Mia Wasikowska
Barbara Hershey
Winona Ryder
Jennifer Beals
Jason Flemyng
Juliette Lewis
Rose Byrne
Tyler McKinney
Zoe Salmon
Lino Facioli
Bill Nighy
Derek Jeter
Michael Keaton
Jake Abel
Daniel Olbrychski
August Diehl
Jon Hamm
Cameron Diaz
Lucy Punch
Phyllis Smith
Ramon Rodriguez
Will Rothhaar
Cory Hardrict
Jim Parrack
Emily Mortimer
Eddie Izzard
Buck Taylor
Matthew Taylor
Cooper Taylor
Peter Sarsgaard
Steve Wiebe
Lindsay Sloane
Teresa Palmer
Dianna Agron
Callan McAuliffe
Mia Stallard
Jeremy Owen
Jeffrey Tambor
Karen Disher
Jason Fricchione
Sofia Scarpa Saldanha
Kelly Keaton
Andy Serkis
Karin Konoval
Terry Notary
Richard Ridings
Christopher Gordon
Lucy Hale
Roger Jackson
Shenae Grimes-Beech
Dane Farwell
Anna Paquin
Vera Farmiga
Michael Arden
Emily Browning
Jena Malone
Jamie Chung
Anjelica Huston
Tien You Chui
Josie Ho
Daria Strokous
George Clooney
Shailene Woodley
Amara Miller
Nick Krause
Patricia Hastie
Philip Seymour Hoffman
Paul Giamatti
Evan Rachel Wood
Mickey Rourke
Freida Pinto
Luke Evans
Evangeline Lilly
Kevin Durand
Jared Harris
Zoltán Mucsi
Péter Kálloy Molnár
Ilona Kassai
Colin Ford
Maggie Elizabeth Jones
Benjamin Walker
Dominic Cooper
Rufus Sewell
Tyler Perry
Matthew Fox
Carmen Ejogo
Elisabeth Shue
Ingrid Bolsø Berdal
Dimitri Diatchenko
Olivia Taylor Dudley
Devin Kelley
Jesse McCartney
Alex Russell
Michael B. Jordan
Michael Kelly
Ashley Hinshaw
Josh Stewart
Emma Fitzpatrick
Christopher McDonald
Lee Tergesen
Tim Griffin
Ben Foster
Lukas Haas
Sayed Badreya
Rocky Citron
Liam Campora
Aasif Mandvi
Victoria Justice
Jackson Nicoll
Chelsea Handler
Josh Pence
Dermot Mulroney
Dallas Roberts
Joe Anderson
Gina Carano
Michael Angarano
Debby Lynn Ross
Michael Douglas
Max Thieriot
Gil Bellows
Eva Link
Aziz Ansari
Joy Behar
Christopher Campbell
Alain Chabat
Ester Dean
Vincent Regan
Joseph Gilgun
Lennie James
Danny DeVito
Zac Efron
Taylor Swift
Betty White
David Schwimmer
Jada Pinkett Smith
Jennifer Garner
Joel Edgerton
CJ Adams
Odeya Rush
Shohreh Aghdashloo
Kodi Smit-McPhee
Tucker Albrizzi
Casey Affleck
Dania Ramirez
Sean Kennedy
Kym Perfetto
Anthony Chisholm
Alice Eve
Brendan Gleeson
Milla Jovovich
Sienna Guillory
Aryana Engineer
Bingbing Li
Adelaide Clemens
Kit Harington
Radha Mitchell
Alan Alda
Richard Ayoade
Rosemarie DeWitt
Édgar Ramírez
Toby Kebbell
Arron Shiver
Titos Menchaca
Richard Dillard
Doug Jackson
Kang-ho Song
Nicole Kidman
David Alford
Peg Allen
Helen Mirren
Gabriella Wilde
Portia Doubleday
Zoë Belkin
Kristen Wiig
Benjamin Bratt
Miranda Cosgrove
Jordi Mollà
Matt Nable
Katee Sackhoff
Elizabeth Olsen
Michael Imperioli
Jayne Eastwood
Pam Hyatt
Cary Elwes
Kristin Bauer van Straten
Sami Gayle
Quvenzhané Wallis
Dwight Henry
Levy Easterly
Lowell Landes
Pamela Harper
Patrick Kerton
Kwasi Songui
Sam Riley
Tom Sturridge
Jodelle Ferland
Stephen McHattie
William B. Davis
Samantha Ferris
Chase Williamson
Rob Mayes
Glynn Turman
Toby Irvine
Sally Hawkins
William Ellis
Dominic West
Imelda Staunton
Isaac Hempstead Wright
Shaun Dooley
Lucy Walters
Mari-Ange Ramirez
Patrick Pearson
Hugh Dickson
James Rawlings
Rosie Shaw
Adrienne Shaw
John Ortiz
Brian Geraghty
Joe Pantoliano
Mark Boone Junior
Russ Fega
Holmes Osborne
Daveigh Chase
Roberto Benigni
Steven Wright
Joie Lee
Cinqué Lee
Edward Furlong
Beverly D'Angelo
Jennifer Lien
Ethan Suplee
Ewen Bremner
Jonny Lee Miller
Kevin McKidd
Robert Carlyle
Michael Madsen
Chris Penn
Jason London
Shawn Andrews
Rory Cochrane
Shelley Duvall
Danny Lloyd
Barry Nelson
Jennifer Connelly
Ray Winstone
Chris Pratt
Alan Ritchson
Noel Fisher
Mel Gibson
Kellan Lutz
Ario Bayu
Verdi Solaiman
Frans Tumbuan
Isabelle Huppert
Miles Teller
Skylar Astin
Justin Chon
Sarah Wright
Jonathan Keltz
Jennifer Lopez
Michael Chiklis
Wendell Pierce
Clifton Collins Jr.
John Matton
Linnea Larsdotter
Emrhys Cooper
Astrea Campbell-Cobb
Elly Han
Rob Corddry
Ricky Gervais
Jonathan Morgan Heit
Mischa Barton
Devon Sawa
J. Michael Trautmann
Stuart Stone
Max Minghella
Blake Anderson
Allison Bills
Jim Conroy
Todd Cummings
David A.R. White
Brian Bosworth
Andrea Logan White
Steve Borden
Roy Scheider
Robert Shaw
Richard Dreyfuss
Lorraine Gary
Murray Hamilton
Roger Moore
Britt Ekland
Maud Adams
Hervé Villechaize
Diahnne Abbott
Frank Adu
Victor Argo
Gino Ardito
Garth Avery
Carrie Henn
Paul Reiser
Tom Berenger
Keith David
Francesco Quinn
Wil Wheaton
River Phoenix
Jerry O'Connell
Kiefer Sutherland
Carl Weathers
Elpidia Carrillo
Bill Duke
Jesse Ventura
Robert Sean Leonard
Josh Charles
Gale Hansen
Sean Connery
Denholm Elliott
Alison Doody
Dustin Hoffman
Valeria Golino
Gerald R. Molen
Jack Murdock
Bob Hoskins
Joanna Cassidy
Charles Fleischer
Stubby Kaye
Macaulay Culkin
Joe Pesci
Daniel Stern
John Heard
Roberts Blossom
Rachel Ticotin
Sharon Stone
Ronny Cox
Michael Ironside
Gene Hackman
Jaimz Woolvett
Embeth Davidtz
Marcus Gilbert
Ian Abercrombie
Richard Grove
Tom Guiry
Mike Vitar
Patrick Renna
Chauncey Leopardi
Marty York
Brandon Lee
Rochelle Davis
Ernie Hudson
Michael Wincott
Bai Ling
Jeff Daniels
Lauren Holly
Mike Starr
Karen Duffy
Joseph Melito
Jon Seda
Michael Chance
Vernon Campbell
William H. Macy
Peter Stormare
Kristin Rudrüd
Harve Presnell
John Spencer
Luis Guzmán
Burt Reynolds
Rico Bueno
Chris Tucker
Kim Basinger
Maura Tierney
Justin Cooper
Anne Haney
Pete Postlethwaite
Arliss Howard
Linda Fiorentino
Ellen Barkin
Gary Busey
Julia Roberts
Liam Aiken
Pat Healy
Genevieve Zweig
Mark Flannagan
Neil Flynn
Rod McLachlan
Frances McDormand
Kate Hudson
Patrick Fugit
Téa Leoni
Alessandro Nivola
Cecelia Ann Birt
Paul L. Nolan
Carol Florence
Lori Galinski
Antony Acker
Mark Barrett
Richard Bellos
Suzanne Bianqui
Natale Bosco
Mike Myers
Eddie Murphy
John Lithgow
Harris Yulin
Eminem
Mekhi Phifer
Brittany Murphy
Evan Jones
Franka Potente
Chris Cooper
Clive Owen
Brian Cox
Steve Harris
Neal McDonough
Patrick Kilpatrick
Alex Palmer
Bindu De Stoppani
Jukka Hiltunen
David Schneider
Cillian Murphy
Akiko Takeshita
Kazuyoshi Minamimagoe
Kazuko Shibata
Luke Wilson
Jeremy Piven
Ellen Pompeo
Adam Pascal
Lucas Papaelias
Chris Stack
Steve Martin
Tom Welling
Hilary Duff
Mary Alice
Tanveer K. Atwal
Kate Beahan
Francine Bell
Marcia Gay Harden
Pamela Anderson
Jenny McCarthy
Marny Eng
Ashton Kutcher
Melora Walters
Amy Smart
Elden Henson
William Lee Scott
Peter Berg
Bridget Moynahan
Ambrosia Kelley
Michael Parks
James Parks
Jonathan Loughran
Hilary Swank
Mike Colter
Alfred Molina
Rosemary Harris
Richard Roxburgh
David Wenham
Shuler Hensley
Amber Tamblyn
Jenna Boyd
Freddie Highmore
David Kelly
Noah Taylor
Alice Greczyn
Steve Lemme
Michael Weston
Ioan Gruffudd
Julian McMahon
Djimon Hounsou
Nathan Fillion
Gina Torres
Morena Baccarin
Dakota Fanning
Miranda Otto
Justin Chatwin
Lucas Black
Damien Marzette
Trula M. Marcus
Zachery Ty Bryan
Brandon Brendel
Anna Faris
Regina Hall
Craig Bierko
Anthony Anderson
Laurie Holden
Deborah Kara Unger
Kim Coates
Kagiso Kuypers
Jason Boyd
Richard Macklin
Kathryn Hunter
Dougray Scott
Robert Knepper
Ulrich Thomsen
Robert Popper
Joe Cornish
Charlie Tahan
Salli Richardson-Whitfield
Willow Smith
Thomas Jane
Andre Braugher
Toby Jones
Anthony Edwards
Jae Head
Jackie Chan
Michael Ealy
Ayelet Zurer
Pierfrancesco Favino
Chandler Canterbury
Lara Robinson
D.G. Maloney
Faizon Love
Taraji P. Henson
Wenwen Han
Rongguang Yu
Noah Ringer
Dev Patel
Nicola Peltz
Jackson Rathbone
Shaun Toub
David Cross
Adrien Brody
Walton Goggins
Oleg Taktarov
Antonio Banderas
Kevin Dunn
Billy Burke
Jay Chou
Saoirse Ronan
Vicky Krieps
Paris Arrowsmith
Patrick Wilson
Ty Simpkins
Lin Shaye
Max Irons
Diane Kruger
January Jones
Aidan Quinn
Bruno Ganz
Rasmus Hardiker
Amandla Stenberg
Michael Vartan
Thomas Horn
Zoe Caldwell
Dennis Hearn
Dominic Purcell
Aden Young
Rashida Jones
Steve Whitmire
Amy Sedaris
Jeremy Irvine
Peter Mullan
Niels Arestrup
David Thewlis
Rorke Denver
Dave
Sonny
Weimy
Ray
Verónica Echegui
Joseph Mawle
Catherine O'Hara
Martin Short
Martin Landau
Atticus Shaffer
Daniel Sunjata
Jennifer Carpenter
Sebastian Stan
Taylor Schilling
Blythe Danner
Riley Thomas Stewart
Jay R. Ferguson
Lily Collins
Nathan Lane
Martin Klebba
Katie Featherston
Kathryn Newton
Matt Shively
Aiden Lovekamp
Brady Allen
Kyra Sedgwick
Natasha Calis
Madison Davenport
Matisyahu
Iko Uwais
Joe Taslim
Donny Alamsyah
Yayan Ruhian
Pierre Gruno
Chelcie Ross
Raymond Anthony Thomas
Ed Lauter
Theo James
India Eisley
Emma Shorey
Molly Harmon
Ellisa Walker-Reid
Sophie Stuckey
Katharine Isabelle
Antonio Cupo
Tristan Risk
David Lovgren
Paula Lindberg
Thomas Law
Zachary Bailess
Jasper Levine
James Tarpey
Luke Bromley
Liana Liberato
Garrick Hagon
Eric Godon
Joel Murray
Hugo Armstrong
Corbin Bernsen
Earl Maddox
Frank Langella
Brittany Snow
Jeffrey Combs
Jonny Coyne
Lawrence Gilliard Jr.
Enver Gjokaj
Sung Kang
Sarah Shahi
Jason Momoa
Colin Firth
Tom Courtenay
Mike Noble
